,v1,v2,v3,v4,v5,word_length,nltk_tokens,spaCy_tokens,nltk_lemmatization,spaCy_lemmatization
4517,ham,That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?,,,,94,"['That', 'sucks', '.', 'So', 'what', 'do', 'you', 'got', 'planned', 'for', 'your', 'yo', 'valentine', '?', 'I', 'am', 'your', 'yo', 'valentine', 'are', ""n't"", 'I', '?']","['That', 'sucks', '.', 'So', 'what', 'do', 'you', 'got', 'planned', 'for', 'your', 'yo', 'valentine', '?', 'I', 'am', 'your', 'yo', 'valentine', 'are', ""n't"", 'I', '?']","['That', 'suck', '.', 'So', 'what', 'do', 'you', 'got', 'planned', 'for', 'your', 'yo', 'valentine', '?', 'I', 'am', 'your', 'yo', 'valentine', 'are', ""n't"", 'I', '?']","['that', 'suck', '.', 'so', 'what', 'do', 'you', 'get', 'plan', 'for', 'your', 'yo', 'valentine', '?', 'I', 'be', 'your', 'yo', 'valentine', 'be', 'not', 'I', '?']"
4518,ham,"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho",,,,104,"['Just', 'got', 'part', 'Nottingham', '-', '3', 'hrs', '63miles', '.', 'Good', 'thing', 'i', 'love', 'my', 'man', 'so', 'much', ',', 'but', 'only', 'doing', '40mph', '.', 'Hey', 'ho']","['Just', 'got', 'part', 'Nottingham', '-', '3', 'hrs', '63miles', '.', 'Good', 'thing', 'i', 'love', 'my', 'man', 'so', 'much', ',', 'but', 'only', 'doing', '40', 'mph', '.', 'Hey', 'ho']","['Just', 'got', 'part', 'Nottingham', '-', '3', 'hr', '63miles', '.', 'Good', 'thing', 'i', 'love', 'my', 'man', 'so', 'much', ',', 'but', 'only', 'doing', '40mph', '.', 'Hey', 'ho']","['just', 'get', 'part', 'Nottingham', '-', '3', 'hrs', '63mile', '.', 'good', 'thing', 'I', 'love', 'my', 'man', 'so', 'much', ',', 'but', 'only', 'do', '40', 'mph', '.', 'hey', 'ho']"
4519,ham,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not,,,,94,"['What', 'to', 'think', 'no', 'one', 'saying', 'clearly', '.', 'Ok', 'leave', 'no', 'need', 'to', 'ask', 'her', '.', 'I', 'will', 'go', 'if', 'she', 'come', 'or', 'not']","['What', 'to', 'think', 'no', 'one', 'saying', 'clearly', '.', 'Ok', 'leave', 'no', 'need', 'to', 'ask', 'her', '.', 'I', 'will', 'go', 'if', 'she', 'come', 'or', 'not']","['What', 'to', 'think', 'no', 'one', 'saying', 'clearly', '.', 'Ok', 'leave', 'no', 'need', 'to', 'ask', 'her', '.', 'I', 'will', 'go', 'if', 'she', 'come', 'or', 'not']","['what', 'to', 'think', 'no', 'one', 'say', 'clearly', '.', 'ok', 'leave', 'no', 'need', 'to', 'ask', 'she', '.', 'I', 'will', 'go', 'if', 'she', 'come', 'or', 'not']"
4520,ham,Hi good mornin.. Thanku wish u d same..,,,,39,"['Hi', 'good', 'mornin', '..', 'Thanku', 'wish', 'u', 'd', 'same', '..']","['Hi', 'good', 'mornin', '..', 'Thanku', 'wish', 'u', 'd', 'same', '..']","['Hi', 'good', 'mornin', '..', 'Thanku', 'wish', 'u', 'd', 'same', '..']","['hi', 'good', 'mornin', '..', 'Thanku', 'wish', 'u', 'd', 'same', '..']"
4521,ham,DO U WANT 2 MEET UP 2MORRO,,,,26,"['DO', 'U', 'WANT', '2', 'MEET', 'UP', '2MORRO']","['DO', 'U', 'WANT', '2', 'MEET', 'UP', '2MORRO']","['DO', 'U', 'WANT', '2', 'MEET', 'UP', '2MORRO']","['do', 'u', 'want', '2', 'meet', 'up', '2MORRO']"
4522,ham,Actually I decided I was too hungry so I haven't left yet :V,,,,60,"['Actually', 'I', 'decided', 'I', 'was', 'too', 'hungry', 'so', 'I', 'have', ""n't"", 'left', 'yet', ':', 'V']","['Actually', 'I', 'decided', 'I', 'was', 'too', 'hungry', 'so', 'I', 'have', ""n't"", 'left', 'yet', ':', 'V']","['Actually', 'I', 'decided', 'I', 'wa', 'too', 'hungry', 'so', 'I', 'have', ""n't"", 'left', 'yet', ':', 'V']","['actually', 'I', 'decide', 'I', 'be', 'too', 'hungry', 'so', 'I', 'have', 'not', 'leave', 'yet', ':', 'v']"
4523,ham,I've sent Ì_ my part..,,,,22,"['I', ""'ve"", 'sent', 'Ì_', 'my', 'part', '..']","['I', ""'ve"", 'sent', 'Ì', '_', 'my', 'part', '..']","['I', ""'ve"", 'sent', 'Ì_', 'my', 'part', '..']","['I', 'have', 'send', 'Ì', '_', 'my', 'part', '..']"
4524,ham,Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.,,,,158,"['Cos', 'i', 'was', 'out', 'shopping', 'wif', 'darren', 'jus', 'now', 'n', 'i', 'called', 'him', '2', 'ask', 'wat', 'present', 'he', 'wan', 'lor', '.', 'Then', 'he', 'started', 'guessing', 'who', 'i', 'was', 'wif', 'n', 'he', 'finally', 'guessed', 'darren', 'lor', '.']","['Cos', 'i', 'was', 'out', 'shopping', 'wif', 'darren', 'jus', 'now', 'n', 'i', 'called', 'him', '2', 'ask', 'wat', 'present', 'he', 'wan', 'lor', '.', 'Then', 'he', 'started', 'guessing', 'who', 'i', 'was', 'wif', 'n', 'he', 'finally', 'guessed', 'darren', 'lor', '.']","['Cos', 'i', 'wa', 'out', 'shopping', 'wif', 'darren', 'jus', 'now', 'n', 'i', 'called', 'him', '2', 'ask', 'wat', 'present', 'he', 'wan', 'lor', '.', 'Then', 'he', 'started', 'guessing', 'who', 'i', 'wa', 'wif', 'n', 'he', 'finally', 'guessed', 'darren', 'lor', '.']","['cos', 'I', 'be', 'out', 'shop', 'wif', 'darren', 'ju', 'now', 'n', 'I', 'call', 'he', '2', 'ask', 'wat', 'present', 'he', 'wan', 'lor', '.', 'then', 'he', 'start', 'guess', 'who', 'I', 'be', 'wif', 'n', 'he', 'finally', 'guess', 'darren', 'lor', '.']"
4525,spam,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec å£1.50ea. OTBox 731 LA1 7WS. )",,,,163,"['I', 'want', 'some', 'cock', '!', 'My', 'hubby', ""'s"", 'away', ',', 'I', 'need', 'a', 'real', 'man', '2', 'satisfy', 'me', '.', 'Txt', 'WIFE', 'to', '89938', 'for', 'no', 'strings', 'action', '.', '(', 'Txt', 'STOP', '2', 'end', ',', 'txt', 'rec', 'å£1.50ea', '.', 'OTBox', '731', 'LA1', '7WS', '.', ')']","['I', 'want', 'some', 'cock', '!', 'My', 'hubby', ""'s"", 'away', ',', 'I', 'need', 'a', 'real', 'man', '2', 'satisfy', 'me', '.', 'Txt', 'WIFE', 'to', '89938', 'for', 'no', 'strings', 'action', '.', '(', 'Txt', 'STOP', '2', 'end', ',', 'txt', 'rec', 'å£1.50ea', '.', 'OTBox', '731', 'LA1', '7WS', '.', ')']","['I', 'want', 'some', 'cock', '!', 'My', 'hubby', ""'s"", 'away', ',', 'I', 'need', 'a', 'real', 'man', '2', 'satisfy', 'me', '.', 'Txt', 'WIFE', 'to', '89938', 'for', 'no', 'string', 'action', '.', '(', 'Txt', 'STOP', '2', 'end', ',', 'txt', 'rec', 'å£1.50ea', '.', 'OTBox', '731', 'LA1', '7WS', '.', ')']","['I', 'want', 'some', 'cock', '!', 'my', 'hubby', 'be', 'away', ',', 'I', 'need', 'a', 'real', 'man', '2', 'satisfy', 'I', '.', 'txt', 'wife', 'to', '89938', 'for', 'no', 'string', 'action', '.', '(', 'txt', 'stop', '2', 'end', ',', 'txt', 'rec', 'å£1.50ea', '.', 'OTBox', '731', 'LA1', '7ws', '.', ')']"
4526,ham,Understand. his loss is my gain :) so do you work? School?,,,,58,"['Understand', '.', 'his', 'loss', 'is', 'my', 'gain', ':', ')', 'so', 'do', 'you', 'work', '?', 'School', '?']","['Understand', '.', 'his', 'loss', 'is', 'my', 'gain', ':)', 'so', 'do', 'you', 'work', '?', 'School', '?']","['Understand', '.', 'his', 'loss', 'is', 'my', 'gain', ':', ')', 'so', 'do', 'you', 'work', '?', 'School', '?']","['Understand', '.', 'his', 'loss', 'be', 'my', 'gain', ':)', 'so', 'do', 'you', 'work', '?', 'school', '?']"
4527,ham,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,,,,120,"['HOW', 'ARE', 'U', '?', 'I', 'HAVE', 'MISSED', 'U', '!', 'I', 'HAVENT', 'BEEN', 'UP', '2', 'MUCH', 'A', 'BIT', 'BORED', 'WITH', 'THE', 'HOLIDAY', 'WANT', '2', 'GO', 'BAK', '2', 'COLLEGE', '!', 'SAD', 'ISNT', 'IT', '?', 'xx']","['HOW', 'ARE', 'U', '?', 'I', 'HAVE', 'MISSED', 'U', '!', 'I', 'HAVENT', 'BEEN', 'UP', '2', 'MUCH', 'A', 'BIT', 'BORED', 'WITH', 'THE', 'HOLIDAY', 'WANT', '2', 'GO', 'BAK', '2', 'COLLEGE', '!', 'SAD', 'ISNT', 'IT?xx']","['HOW', 'ARE', 'U', '?', 'I', 'HAVE', 'MISSED', 'U', '!', 'I', 'HAVENT', 'BEEN', 'UP', '2', 'MUCH', 'A', 'BIT', 'BORED', 'WITH', 'THE', 'HOLIDAY', 'WANT', '2', 'GO', 'BAK', '2', 'COLLEGE', '!', 'SAD', 'ISNT', 'IT', '?', 'xx']","['how', 'be', 'u', '?', 'I', 'have', 'MISSED', 'U', '!', 'I', 'HAVENT', 'be', 'up', '2', 'MUCH', 'a', 'bit', 'bored', 'with', 'the', 'HOLIDAY', 'want', '2', 'go', 'BAK', '2', 'COLLEGE', '!', 'SAD', 'ISNT', 'it?xx']"
4528,ham,"Hiya, probably coming home * weekend after next",,,,47,"['Hiya', ',', 'probably', 'coming', 'home', '*', 'weekend', 'after', 'next']","['Hiya', ',', 'probably', 'coming', 'home', '*', 'weekend', 'after', 'next']","['Hiya', ',', 'probably', 'coming', 'home', '*', 'weekend', 'after', 'next']","['Hiya', ',', 'probably', 'come', 'home', '*', 'weekend', 'after', 'next']"
4529,ham,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.,,,,110,"['Do', ""n't"", 'forget', 'though', 'that', 'I', 'love', 'you', '....', 'And', 'I', 'walk', 'beside', 'you', '.', 'Watching', 'over', 'you', 'and', 'keeping', 'your', 'heart', 'warm', '.']","['Do', ""n't"", 'forget', 'though', 'that', 'I', 'love', 'you', '....', 'And', 'I', 'walk', 'beside', 'you', '.', 'Watching', 'over', 'you', 'and', 'keeping', 'your', 'heart', 'warm', '.']","['Do', ""n't"", 'forget', 'though', 'that', 'I', 'love', 'you', '....', 'And', 'I', 'walk', 'beside', 'you', '.', 'Watching', 'over', 'you', 'and', 'keeping', 'your', 'heart', 'warm', '.']","['do', 'not', 'forget', 'though', 'that', 'I', 'love', 'you', '....', 'and', 'I', 'walk', 'beside', 'you', '.', 'watch', 'over', 'you', 'and', 'keep', 'your', 'heart', 'warm', '.']"
4530,ham,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.,,,,205,"['I', 'wish', 'things', 'were', 'different', '.', 'I', 'wonder', 'when', 'i', 'will', 'be', 'able', 'to', 'show', 'you', 'how', 'much', 'i', 'value', 'you', '.', 'Pls', 'continue', 'the', 'brisk', 'walks', 'no', 'drugs', 'without', 'askin', 'me', 'please', 'and', 'find', 'things', 'to', 'laugh', 'about', '.', 'I', 'love', 'you', 'dearly', '.']","['I', 'wish', 'things', 'were', 'different', '.', 'I', 'wonder', 'when', 'i', 'will', 'be', 'able', 'to', 'show', 'you', 'how', 'much', 'i', 'value', 'you', '.', 'Pls', 'continue', 'the', 'brisk', 'walks', 'no', 'drugs', 'without', 'askin', 'me', 'please', 'and', 'find', 'things', 'to', 'laugh', 'about', '.', 'I', 'love', 'you', 'dearly', '.']","['I', 'wish', 'thing', 'were', 'different', '.', 'I', 'wonder', 'when', 'i', 'will', 'be', 'able', 'to', 'show', 'you', 'how', 'much', 'i', 'value', 'you', '.', 'Pls', 'continue', 'the', 'brisk', 'walk', 'no', 'drug', 'without', 'askin', 'me', 'please', 'and', 'find', 'thing', 'to', 'laugh', 'about', '.', 'I', 'love', 'you', 'dearly', '.']","['I', 'wish', 'thing', 'be', 'different', '.', 'I', 'wonder', 'when', 'I', 'will', 'be', 'able', 'to', 'show', 'you', 'how', 'much', 'I', 'value', 'you', '.', 'pls', 'continue', 'the', 'brisk', 'walk', 'no', 'drug', 'without', 'askin', 'I', 'please', 'and', 'find', 'thing', 'to', 'laugh', 'about', '.', 'I', 'love', 'you', 'dearly', '.']"
4531,ham,Ok both our days. So what are you making for dinner tonite? Am I invited?,,,,73,"['Ok', 'both', 'our', 'days', '.', 'So', 'what', 'are', 'you', 'making', 'for', 'dinner', 'tonite', '?', 'Am', 'I', 'invited', '?']","['Ok', 'both', 'our', 'days', '.', 'So', 'what', 'are', 'you', 'making', 'for', 'dinner', 'tonite', '?', 'Am', 'I', 'invited', '?']","['Ok', 'both', 'our', 'day', '.', 'So', 'what', 'are', 'you', 'making', 'for', 'dinner', 'tonite', '?', 'Am', 'I', 'invited', '?']","['ok', 'both', 'our', 'day', '.', 'so', 'what', 'be', 'you', 'make', 'for', 'dinner', 'tonite', '?', 'be', 'I', 'invite', '?']"
4532,spam,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,,,,160,"['Gr8', 'new', 'service', '-', 'live', 'sex', 'video', 'chat', 'on', 'your', 'mob', '-', 'see', 'the', 'sexiest', 'dirtiest', 'girls', 'live', 'on', 'ur', 'phone', '-', '4', 'details', 'text', 'horny', 'to', '89070', 'to', 'cancel', 'send', 'STOP', 'to', '89070']","['Gr8', 'new', 'service', '-', 'live', 'sex', 'video', 'chat', 'on', 'your', 'mob', '-', 'see', 'the', 'sexiest', 'dirtiest', 'girls', 'live', 'on', 'ur', 'phone', '-', '4', 'details', 'text', 'horny', 'to', '89070', 'to', 'cancel', 'send', 'STOP', 'to', '89070']","['Gr8', 'new', 'service', '-', 'live', 'sex', 'video', 'chat', 'on', 'your', 'mob', '-', 'see', 'the', 'sexiest', 'dirtiest', 'girl', 'live', 'on', 'ur', 'phone', '-', '4', 'detail', 'text', 'horny', 'to', '89070', 'to', 'cancel', 'send', 'STOP', 'to', '89070']","['gr8', 'new', 'service', '-', 'live', 'sex', 'video', 'chat', 'on', 'your', 'mob', '-', 'see', 'the', 'sexy', 'dirty', 'girl', 'live', 'on', 'ur', 'phone', '-', '4', 'detail', 'text', 'horny', 'to', '89070', 'to', 'cancel', 'send', 'stop', 'to', '89070']"
4533,ham,I have no money 4 steve mate! !,,,,31,"['I', 'have', 'no', 'money', '4', 'steve', 'mate', '!', '!']","['I', 'have', 'no', 'money', '4', 'steve', 'mate', '!', '!']","['I', 'have', 'no', 'money', '4', 'steve', 'mate', '!', '!']","['I', 'have', 'no', 'money', '4', 'steve', 'mate', '!', '!']"
4534,ham,IM LATE TELLMISS IM ON MY WAY,,,,29,"['IM', 'LATE', 'TELLMISS', 'IM', 'ON', 'MY', 'WAY']","['IM', 'LATE', 'TELLMISS', 'IM', 'ON', 'MY', 'WAY']","['IM', 'LATE', 'TELLMISS', 'IM', 'ON', 'MY', 'WAY']","['IM', 'late', 'tellmiss', 'IM', 'on', 'MY', 'WAY']"
4535,ham,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,,,,152,"['Never', 'blame', 'a', 'day', 'in', 'ur', 'life', '.', 'Good', 'days', 'give', 'u', 'happiness', '.', 'Bad', 'days', 'give', 'u', 'experience', '.', 'Both', 'are', 'essential', 'in', 'life', '!', 'All', 'are', 'Gods', 'blessings', '!', 'good', 'morning', '.', ':']","['Never', 'blame', 'a', 'day', 'in', 'ur', 'life', '.', 'Good', 'days', 'give', 'u', 'happiness', '.', 'Bad', 'days', 'give', 'u', 'experience', '.', 'Both', 'are', 'essential', 'in', 'life', '!', 'All', 'are', 'Gods', 'blessings', '!', 'good', 'morning', '.', ':']","['Never', 'blame', 'a', 'day', 'in', 'ur', 'life', '.', 'Good', 'day', 'give', 'u', 'happiness', '.', 'Bad', 'day', 'give', 'u', 'experience', '.', 'Both', 'are', 'essential', 'in', 'life', '!', 'All', 'are', 'Gods', 'blessing', '!', 'good', 'morning', '.', ':']","['never', 'blame', 'a', 'day', 'in', 'ur', 'life', '.', 'good', 'day', 'give', 'u', 'happiness', '.', 'bad', 'day', 'give', 'u', 'experience', '.', 'both', 'be', 'essential', 'in', 'life', '!', 'all', 'be', 'gods', 'blessing', '!', 'good', 'morning', '.', ':']"
4536,ham,Normally i use to drink more water daily:),,,,42,"['Normally', 'i', 'use', 'to', 'drink', 'more', 'water', 'daily', ':', ')']","['Normally', 'i', 'use', 'to', 'drink', 'more', 'water', 'daily', ':)']","['Normally', 'i', 'use', 'to', 'drink', 'more', 'water', 'daily', ':', ')']","['normally', 'I', 'use', 'to', 'drink', 'more', 'water', 'daily', ':)']"
4537,ham,Dare i ask... Any luck with sorting out the car?,,,,48,"['Dare', 'i', 'ask', '...', 'Any', 'luck', 'with', 'sorting', 'out', 'the', 'car', '?']","['Dare', 'i', 'ask', '...', 'Any', 'luck', 'with', 'sorting', 'out', 'the', 'car', '?']","['Dare', 'i', 'ask', '...', 'Any', 'luck', 'with', 'sorting', 'out', 'the', 'car', '?']","['dare', 'I', 'ask', '...', 'any', 'luck', 'with', 'sort', 'out', 'the', 'car', '?']"
4538,ham,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more",,,,137,"['Party', ""'s"", 'at', 'my', 'place', 'at', 'usf', ',', 'no', 'charge', '(', 'but', 'if', 'you', 'can', 'contribute', 'in', 'any', 'way', 'it', 'is', 'greatly', 'appreciated', ')', 'and', 'yeah', ',', 'we', 'got', 'room', 'for', 'one', 'more']","['Party', ""'s"", 'at', 'my', 'place', 'at', 'usf', ',', 'no', 'charge', '(', 'but', 'if', 'you', 'can', 'contribute', 'in', 'any', 'way', 'it', 'is', 'greatly', 'appreciated', ')', 'and', 'yeah', ',', 'we', 'got', 'room', 'for', 'one', 'more']","['Party', ""'s"", 'at', 'my', 'place', 'at', 'usf', ',', 'no', 'charge', '(', 'but', 'if', 'you', 'can', 'contribute', 'in', 'any', 'way', 'it', 'is', 'greatly', 'appreciated', ')', 'and', 'yeah', ',', 'we', 'got', 'room', 'for', 'one', 'more']","['Party', ""'s"", 'at', 'my', 'place', 'at', 'usf', ',', 'no', 'charge', '(', 'but', 'if', 'you', 'can', 'contribute', 'in', 'any', 'way', 'it', 'be', 'greatly', 'appreciate', ')', 'and', 'yeah', ',', 'we', 'get', 'room', 'for', 'one', 'more']"
4539,ham,"Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word).",,,,105,"['Urgh', ',', 'coach', 'hot', ',', 'smells', 'of', 'chip', 'fat', '!', 'Thanks', 'again', ',', 'especially', 'for', 'the', 'duvet', '(', 'not', 'a', 'predictive', 'text', 'word', ')', '.']","['Urgh', ',', 'coach', 'hot', ',', 'smells', 'of', 'chip', 'fat', '!', 'Thanks', 'again', ',', 'especially', 'for', 'the', 'duvet', '(', 'not', 'a', 'predictive', 'text', 'word', ')', '.']","['Urgh', ',', 'coach', 'hot', ',', 'smell', 'of', 'chip', 'fat', '!', 'Thanks', 'again', ',', 'especially', 'for', 'the', 'duvet', '(', 'not', 'a', 'predictive', 'text', 'word', ')', '.']","['Urgh', ',', 'coach', 'hot', ',', 'smell', 'of', 'chip', 'fat', '!', 'thank', 'again', ',', 'especially', 'for', 'the', 'duvet', '(', 'not', 'a', 'predictive', 'text', 'word', ')', '.']"
4540,ham,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?,,,,155,"['Hiya', '.', 'How', 'was', 'last', 'night', '?', 'I', ""'ve"", 'been', 'naughty', 'and', 'bought', 'myself', 'clothes', 'and', 'very', 'little', '...', 'Ready', 'for', 'more', 'shopping', 'tho', '!', 'What', 'kind', 'of', 'time', 'do', 'you', 'wan', 'na', 'meet', '?']","['Hiya', '.', 'How', 'was', 'last', 'night', '?', 'I', ""'ve"", 'been', 'naughty', 'and', 'bought', 'myself', 'clothes', 'and', 'very', 'little', '...', 'Ready', 'for', 'more', 'shopping', 'tho', '!', 'What', 'kind', 'of', 'time', 'do', 'you', 'wanna', 'meet', '?']","['Hiya', '.', 'How', 'wa', 'last', 'night', '?', 'I', ""'ve"", 'been', 'naughty', 'and', 'bought', 'myself', 'clothes', 'and', 'very', 'little', '...', 'Ready', 'for', 'more', 'shopping', 'tho', '!', 'What', 'kind', 'of', 'time', 'do', 'you', 'wan', 'na', 'meet', '?']","['Hiya', '.', 'how', 'be', 'last', 'night', '?', 'I', 'have', 'be', 'naughty', 'and', 'buy', 'myself', 'clothe', 'and', 'very', 'little', '...', 'ready', 'for', 'more', 'shopping', 'tho', '!', 'what', 'kind', 'of', 'time', 'do', 'you', 'wanna', 'meet', '?']"
4541,spam,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,,,,143,"['FreeMsg', 'Hi', 'baby', 'wow', 'just', 'got', 'a', 'new', 'cam', 'moby', '.', 'Wan', 'na', 'C', 'a', 'hot', 'pic', '?', 'or', 'Fancy', 'a', 'chat', '?', 'Im', 'w8in', '4uTxt', '/', 'rply', 'CHAT', 'to', '82242', 'Hlp', '08712317606', 'Msg150p', '2rcv']","['FreeMsg', 'Hi', 'baby', 'wow', 'just', 'got', 'a', 'new', 'cam', 'moby', '.', 'Wanna', 'C', 'a', 'hot', 'pic', '?', 'or', 'Fancy', 'a', 'chat?Im', 'w8', 'in', '4uTxt', '/', 'rply', 'CHAT', 'to', '82242', 'Hlp', '08712317606', 'Msg150p', '2rcv']","['FreeMsg', 'Hi', 'baby', 'wow', 'just', 'got', 'a', 'new', 'cam', 'moby', '.', 'Wan', 'na', 'C', 'a', 'hot', 'pic', '?', 'or', 'Fancy', 'a', 'chat', '?', 'Im', 'w8in', '4uTxt', '/', 'rply', 'CHAT', 'to', '82242', 'Hlp', '08712317606', 'Msg150p', '2rcv']","['FreeMsg', 'hi', 'baby', 'wow', 'just', 'get', 'a', 'new', 'cam', 'moby', '.', 'Wanna', 'C', 'a', 'hot', 'pic', '?', 'or', 'Fancy', 'a', 'chat?im', 'w8', 'in', '4uTxt', '/', 'rply', 'CHAT', 'to', '82242', 'Hlp', '08712317606', 'Msg150p', '2rcv']"
4542,ham,I've been trying to reach him without success,,,,45,"['I', ""'ve"", 'been', 'trying', 'to', 'reach', 'him', 'without', 'success']","['I', ""'ve"", 'been', 'trying', 'to', 'reach', 'him', 'without', 'success']","['I', ""'ve"", 'been', 'trying', 'to', 'reach', 'him', 'without', 'success']","['I', 'have', 'be', 'try', 'to', 'reach', 'he', 'without', 'success']"
4543,ham,when you and derek done with class?,,,,35,"['when', 'you', 'and', 'derek', 'done', 'with', 'class', '?']","['when', 'you', 'and', 'derek', 'done', 'with', 'class', '?']","['when', 'you', 'and', 'derek', 'done', 'with', 'class', '?']","['when', 'you', 'and', 'derek', 'do', 'with', 'class', '?']"
